area,age,gender,number
Siaya,27,total,14162
Siaya,28,male,4780
Siaya,28,female,5843
Siaya,28,total,10623
Siaya,29,male,4942
Siaya,29,female,6382
Siaya,29,total,11324
Siaya,30,male,6995
Siaya,30,female,9251
Siaya,30,total,16246
Siaya,31,male,4989
Siaya,31,female,5813
Siaya,31,total,10802
Siaya,32,male,6307
Siaya,32,female,7990
Siaya,32,total,14297
Siaya,33,male,5549
Siaya,33,female,6873
Siaya,33,total,12422
Siaya,34,male,5392
Siaya,34,female,6162
Siaya,34,total,11554
Siaya,35,male,6430
Siaya,35,female,6847
Siaya,35,total,13277
Siaya,36,male,4705
Siaya,36,female,4755
Siaya,36,total,9460
Siaya,37,male,5089
Siaya,37,female,4753
Siaya,37,total,9842
Siaya,38,male,3483
Siaya,38,female,3189
Siaya,38,total,6672
Siaya,39,male,4209
Siaya,39,female,4109
Siaya,39,total,8318
Siaya,40,male,4958
Siaya,40,female,5392
Siaya,40,total,10350
Siaya,41,male,4294
Siaya,41,female,4278
Siaya,41,total,8572
Siaya,42,male,4051
Siaya,42,female,3975
Siaya,42,total,8026
Siaya,43,male,3753
Siaya,43,female,3964
Siaya,43,total,7717
Siaya,44,male,3087
Siaya,44,female,3405
Siaya,44,total,6492
Siaya,45,male,4020
Siaya,45,female,4467
Siaya,45,total,8487
Siaya,46,male,2902
Siaya,46,female,3347
Siaya,46,total,6249
Siaya,47,male,3104
Siaya,47,female,3471
Siaya,47,total,6575
Siaya,48,male,1965
Siaya,48,female,2304
Siaya,48,total,4269
Siaya,49,male,2263
Siaya,49,female,2716
Siaya,49,total,4979
Siaya,50,male,3054
Siaya,50,female,4395
Siaya,50,total,7449
Siaya,51,male,2562
Siaya,51,female,3536
Siaya,51,total,6098
Siaya,52,male,2012
Siaya,52,female,2701
Siaya,52,total,4713
Siaya,53,male,1730
Siaya,53,female,2331
Siaya,53,total,4061
Siaya,54,male,2042
Siaya,54,female,2539
Siaya,54,total,4581
Siaya,55,male,2303
Siaya,55,female,2906
Siaya,55,total,5209
Siaya,56,male,2202
Siaya,56,female,3292
Siaya,56,total,5494
Siaya,57,male,2254
Siaya,57,female,3938
Siaya,57,total,6192
Siaya,58,male,1561
Siaya,58,female,2214
Siaya,58,total,3775
Siaya,59,male,1915
Siaya,59,female,2861
Siaya,59,total,4776
Siaya,60,male,2597
Siaya,60,female,4213
Siaya,60,total,6810
Siaya,61,male,1900
Siaya,61,female,2895
Siaya,61,total,4795
Siaya,62,male,1780
Siaya,62,female,2457
Siaya,62,total,4237
Siaya,63,male,1708
Siaya,63,female,2588
Siaya,63,total,4296
Siaya,64,male,1465
Siaya,64,female,2166
Siaya,64,total,3631
Siaya,65,male,1982
Siaya,65,female,2949
Siaya,65,total,4931
Siaya,66,male,1566
Siaya,66,female,2469
Siaya,66,total,4035
Siaya,67,male,2123
Siaya,67,female,3451
Siaya,67,total,5574
Siaya,68,male,928
Siaya,68,female,1288
Siaya,68,total,2216
Siaya,69,male,1502
Siaya,69,female,2084
Siaya,69,total,3586
Siaya,70,male,2019
Siaya,70,female,3585
Siaya,70,total,5604
Siaya,71,male,1410
Siaya,71,female,1961
Siaya,71,total,3371
Siaya,72,male,1265
Siaya,72,female,1530
Siaya,72,total,2795
Siaya,73,male,1004
Siaya,73,female,1368
Siaya,73,total,2372
Siaya,74,male,971
Siaya,74,female,1453
Siaya,74,total,2424
Siaya,75,male,760
Siaya,75,female,1338
Siaya,75,total,2098
Siaya,76,male,704
Siaya,76,female,1108
Siaya,76,total,1812
Siaya,77,male,897
Siaya,77,female,1621
Siaya,77,total,2518
Siaya,78,male,426
Siaya,78,female,676
Siaya,78,total,1102
Siaya,79,male,596
Siaya,79,female,1315
Siaya,79,total,1911
Siaya,80,male,755
Siaya,80,female,1520
Siaya,80,total,2275
Siaya,81,male,475
Siaya,81,female,907
Siaya,81,total,1382
Siaya,82,male,503
Siaya,82,female,718
Siaya,82,total,1221
Siaya,83,male,468
Siaya,83,female,711
Siaya,83,total,1179
Siaya,84,male,396
Siaya,84,female,636
Siaya,84,total,1032
Siaya,85,male,332
Siaya,85,female,664
Siaya,85,total,996
Siaya,86,male,262
Siaya,86,female,408
Siaya,86,total,670
Siaya,87,male,381
Siaya,87,female,624
Siaya,87,total,1005
Siaya,88,male,162
Siaya,88,female,301
Siaya,88,total,463
Siaya,89,male,261
Siaya,89,female,644
Siaya,89,total,905
Siaya,90,male,163
Siaya,90,female,319
Siaya,90,total,482
Siaya,91,male,127
Siaya,91,female,218
Siaya,91,total,345
Siaya,92,male,77
Siaya,92,female,117
Siaya,92,total,194
Siaya,93,male,62
Siaya,93,female,102
Siaya,93,total,164
Siaya,94,male,57
Siaya,94,female,94
Siaya,94,total,151
Siaya,95,male,65
Siaya,95,female,97
Siaya,95,total,162
Siaya,96,male,27
Siaya,96,female,51
Siaya,96,total,78
Siaya,97,male,28
Siaya,97,female,54
Siaya,97,total,82
Siaya,98,male,15
Siaya,98,female,44
Siaya,98,total,59
Siaya,99,male,26
Siaya,99,female,61
Siaya,99,total,87
Siaya,100+,male,43
Siaya,100+,female,115
Siaya,100+,total,158
Siaya,Not Stated,male,14
Siaya,Not Stated,female,10
Siaya,Not Stated,total,24
Kisumu,0,male,13840
Kisumu,0,female,13762
Kisumu,0,total,27602
Kisumu,1,male,14183
Kisumu,1,female,14016
Kisumu,1,total,28199
Kisumu,2,male,13853
Kisumu,2,female,14170
Kisumu,2,total,28023
Kisumu,3,male,14330
Kisumu,3,female,14622
Kisumu,3,total,28952
Kisumu,4,male,13994
Kisumu,4,female,14300
Kisumu,4,total,28294
Kisumu,5,male,14355
Kisumu,5,female,14032
Kisumu,5,total,28387
Kisumu,6,male,14800
Kisumu,6,female,14823
Kisumu,6,total,29623
Kisumu,7,male,14594
Kisumu,7,female,14960
Kisumu,7,total,29554
Kisumu,8,male,14287
Kisumu,8,female,14214
Kisumu,8,total,28501
Kisumu,9,male,15696
Kisumu,9,female,15904
Kisumu,9,total,31600
Kisumu,10,male,17169
Kisumu,10,female,16451
Kisumu,10,total,33620
Kisumu,11,male,15177
Kisumu,11,female,15848
Kisumu,11,total,31025
Kisumu,12,male,17562
Kisumu,12,female,17558
Kisumu,12,total,35120
Kisumu,13,male,16707
Kisumu,13,female,17268
Kisumu,13,total,33975
Kisumu,14,male,15203
Kisumu,14,female,15580
Kisumu,14,total,30783
Kisumu,15,male,14847
Kisumu,15,female,15229
Kisumu,15,total,30076
Kisumu,16,male,13353
Kisumu,16,female,14022
Kisumu,16,total,27375
Kisumu,17,male,13966
Kisumu,17,female,14001
Kisumu,17,total,27967
Kisumu,18,male,11539
Kisumu,18,female,11815
Kisumu,18,total,23354
Kisumu,19,male,12506
Kisumu,19,female,13626
Kisumu,19,total,26132
Kisumu,20,male,11213
Kisumu,20,female,13337
Kisumu,20,total,24550
Kisumu,21,male,10392
Kisumu,21,female,12367
Kisumu,21,total,22759
Kisumu,22,male,9647
Kisumu,22,female,11925
Kisumu,22,total,21572
Kisumu,23,male,10213
Kisumu,23,female,12669
Kisumu,23,total,22882
Kisumu,24,male,9592
Kisumu,24,female,11685
Kisumu,24,total,21277
Kisumu,25,male,10828
Kisumu,25,female,12584
Kisumu,25,total,23412
Kisumu,26,male,8804
Kisumu,26,female,10748
Kisumu,26,total,19552
Kisumu,27,male,9713
Kisumu,27,female,11339
Kisumu,27,total,21052
Kisumu,28,male,7365
Kisumu,28,female,8433
Kisumu,28,total,15798
Kisumu,29,male,7646
Kisumu,29,female,9326
Kisumu,29,total,16972
Kisumu,30,male,10435
Kisumu,30,female,12598
Kisumu,30,total,23033
Kisumu,31,male,7297
Kisumu,31,female,8086
Kisumu,31,total,15383
Kisumu,32,male,9441
Kisumu,32,female,10620
Kisumu,32,total,20061
Kisumu,33,male,7563
Kisumu,33,female,8803
Kisumu,33,total,16366
Kisumu,34,male,7410
Kisumu,34,female,8045
Kisumu,34,total,15455
Kisumu,35,male,9069
Kisumu,35,female,8767
Kisumu,35,total,17836
Kisumu,36,male,6582
Kisumu,36,female,5794
Kisumu,36,total,12376
Kisumu,37,male,7026
Kisumu,37,female,5675
Kisumu,37,total,12701
Kisumu,38,male,5000
Kisumu,38,female,4127
Kisumu,38,total,9127
Kisumu,39,male,5869
Kisumu,39,female,4874
Kisumu,39,total,10743
Kisumu,40,male,7165
Kisumu,40,female,6234
Kisumu,40,total,13399
Kisumu,41,male,5864
Kisumu,41,female,4784
Kisumu,41,total,10648
Kisumu,42,male,5460
Kisumu,42,female,4441
Kisumu,42,total,9901
Kisumu,43,male,4937
Kisumu,43,female,4849
Kisumu,43,total,9786
Kisumu,44,male,3793
Kisumu,44,female,3616
Kisumu,44,total,7409
Kisumu,45,male,5200
Kisumu,45,female,4779
Kisumu,45,total,9979
Kisumu,46,male,3738
Kisumu,46,female,3272
Kisumu,46,total,7010
Kisumu,47,male,3940
Kisumu,47,female,3508
Kisumu,47,total,7448
Kisumu,48,male,2428
Kisumu,48,female,2245
Kisumu,48,total,4673
Kisumu,49,male,2724
Kisumu,49,female,2580
Kisumu,49,total,5304
Kisumu,50,male,3542
Kisumu,50,female,4049
Kisumu,50,total,7591
Kisumu,51,male,2885
Kisumu,51,female,3407
Kisumu,51,total,6292
Kisumu,52,male,2362
Kisumu,52,female,2576
Kisumu,52,total,4938
Kisumu,53,male,2008
Kisumu,53,female,2186
Kisumu,53,total,4194
Kisumu,54,male,2225
Kisumu,54,female,2241
Kisumu,54,total,4466
Kisumu,55,male,2418
Kisumu,55,female,2525
Kisumu,55,total,4943
Kisumu,56,male,2371
Kisumu,56,female,3008
Kisumu,56,total,5379
Kisumu,57,male,2499
Kisumu,57,female,3746
Kisumu,57,total,6245
Kisumu,58,male,1760
Kisumu,58,female,2037
Kisumu,58,total,3797
Kisumu,59,male,2126
Kisumu,59,female,2642
Kisumu,59,total,4768
Kisumu,60,male,2587
Kisumu,60,female,3690
Kisumu,60,total,6277
Kisumu,61,male,2119
Kisumu,61,female,2575
Kisumu,61,total,4694
Kisumu,62,male,1686
Kisumu,62,female,2047
Kisumu,62,total,3733
Kisumu,63,male,1764
Kisumu,63,female,2183
Kisumu,63,total,3947
Kisumu,64,male,1396
Kisumu,64,female,1649
Kisumu,64,total,3045
Kisumu,65,male,1936
Kisumu,65,female,2532
Kisumu,65,total,4468
Kisumu,66,male,1271
Kisumu,66,female,1756
Kisumu,66,total,3027
Kisumu,67,male,1941
Kisumu,67,female,2596
Kisumu,67,total,4537
Kisumu,68,male,785
Kisumu,68,female,912
Kisumu,68,total,1697
Kisumu,69,male,1361
Kisumu,69,female,1477
Kisumu,69,total,2838
Kisumu,70,male,1802
Kisumu,70,female,2613
Kisumu,70,total,4415
Kisumu,71,male,1314
Kisumu,71,female,1363
Kisumu,71,total,2677
Kisumu,72,male,1004
Kisumu,72,female,1099
Kisumu,72,total,2103
Kisumu,73,male,814
Kisumu,73,female,898
Kisumu,73,total,1712
Kisumu,74,male,799
Kisumu,74,female,1062
Kisumu,74,total,1861
Kisumu,75,male,662
Kisumu,75,female,939
Kisumu,75,total,1601
Kisumu,76,male,565
Kisumu,76,female,860
Kisumu,76,total,1425
Kisumu,77,male,636
Kisumu,77,female,958
Kisumu,77,total,1594
Kisumu,78,male,330
Kisumu,78,female,447
Kisumu,78,total,777
Kisumu,79,male,418
Kisumu,79,female,836
Kisumu,79,total,1254
Kisumu,80,male,554
Kisumu,80,female,1033
Kisumu,80,total,1587
Kisumu,81,male,365
Kisumu,81,female,562
Kisumu,81,total,927
Kisumu,82,male,292
Kisumu,82,female,382
Kisumu,82,total,674
Kisumu,83,male,372
Kisumu,83,female,435
Kisumu,83,total,807
Kisumu,84,male,298
Kisumu,84,female,439
Kisumu,84,total,737
Kisumu,85,male,237
Kisumu,85,female,416
Kisumu,85,total,653
Kisumu,86,male,186
Kisumu,86,female,221
Kisumu,86,total,407
Kisumu,87,male,240
Kisumu,87,female,404
Kisumu,87,total,644
Kisumu,88,male,91
Kisumu,88,female,167
Kisumu,88,total,258
Kisumu,89,male,142
Kisumu,89,female,386
Kisumu,89,total,528
Kisumu,90,male,87
Kisumu,90,female,236
Kisumu,90,total,323
Kisumu,91,male,67
Kisumu,91,female,135
Kisumu,91,total,202
Kisumu,92,male,66
Kisumu,92,female,83
Kisumu,92,total,149
Kisumu,93,male,41
Kisumu,93,female,69
Kisumu,93,total,110
Kisumu,94,male,38
Kisumu,94,female,54
Kisumu,94,total,92
Kisumu,95,male,37
Kisumu,95,female,76
Kisumu,95,total,113
Kisumu,96,male,19
Kisumu,96,female,50
Kisumu,96,total,69
Kisumu,97,male,20
Kisumu,97,female,36
Kisumu,97,total,56
Kisumu,98,male,17
Kisumu,98,female,36
Kisumu,98,total,53
Kisumu,99,male,21
Kisumu,99,female,57
Kisumu,99,total,78
Kisumu,100+,male,39
Kisumu,100+,female,97
Kisumu,100+,total,136
Kisumu,Not Stated,male,12
Kisumu,Not Stated,female,15
Kisumu,Not Stated,total,27
Homa Bay,0,male,14085
Homa Bay,0,female,14047
Homa Bay,0,total,28132
Homa Bay,1,male,14925
Homa Bay,1,female,14557
Homa Bay,1,total,29482
Homa Bay,2,male,15474
Homa Bay,2,female,15426
Homa Bay,2,total,30900
Homa Bay,3,male,16673
Homa Bay,3,female,16890
Homa Bay,3,total,33563
Homa Bay,4,male,16874
Homa Bay,4,female,16743
Homa Bay,4,total,33617
Homa Bay,5,male,16994
Homa Bay,5,female,16660
Homa Bay,5,total,33654
Homa Bay,6,male,16780
Homa Bay,6,female,17333
Homa Bay,6,total,34113
Homa Bay,7,male,16157
Homa Bay,7,female,16481
Homa Bay,7,total,32638
Homa Bay,8,male,15649
Homa Bay,8,female,15636
Homa Bay,8,total,31285
Homa Bay,9,male,17539
Homa Bay,9,female,17732
Homa Bay,9,total,35271
Homa Bay,10,male,19116
Homa Bay,10,female,18779
Homa Bay,10,total,37895
Homa Bay,11,male,16812
Homa Bay,11,female,17025
Homa Bay,11,total,33837
Homa Bay,12,male,19661
Homa Bay,12,female,19160
Homa Bay,12,total,38821
Homa Bay,13,male,18569
Homa Bay,13,female,18687
Homa Bay,13,total,37256
Homa Bay,14,male,16809
Homa Bay,14,female,16716
Homa Bay,14,total,33525
Homa Bay,15,male,16554
Homa Bay,15,female,16566
Homa Bay,15,total,33120
Homa Bay,16,male,14702
Homa Bay,16,female,14590
Homa Bay,16,total,29292
Homa Bay,17,male,14370
Homa Bay,17,female,13595
Homa Bay,17,total,27965
Homa Bay,18,male,11410
Homa Bay,18,female,10812
Homa Bay,18,total,22222
Homa Bay,19,male,11834
Homa Bay,19,female,12354
Homa Bay,19,total,24188
Homa Bay,20,male,10426
Homa Bay,20,female,12272
Homa Bay,20,total,22698
Homa Bay,21,male,8973
Homa Bay,21,female,10503
Homa Bay,21,total,19476
Homa Bay,22,male,7923
Homa Bay,22,female,10045
Homa Bay,22,total,17968
Homa Bay,23,male,8516
Homa Bay,23,female,10632
Homa Bay,23,total,19148
Homa Bay,24,male,7559
Homa Bay,24,female,9143
Homa Bay,24,total,16702
Homa Bay,25,male,8938
Homa Bay,25,female,10465
Homa Bay,25,total,19403
Homa Bay,26,male,6752
Homa Bay,26,female,8797
Homa Bay,26,total,15549
Homa Bay,27,male,7085
Homa Bay,27,female,9403
Homa Bay,27,total,16488
Homa Bay,28,male,5057
Homa Bay,28,female,6816
Homa Bay,28,total,11873
Homa Bay,29,male,5146
Homa Bay,29,female,7045
Homa Bay,29,total,12191
Homa Bay,30,male,7845
Homa Bay,30,female,11232
Homa Bay,30,total,19077
Homa Bay,31,male,5414
Homa Bay,31,female,7428
Homa Bay,31,total,12842
Homa Bay,32,male,6768
Homa Bay,32,female,9505
Homa Bay,32,total,16273
Homa Bay,33,male,5910
Homa Bay,33,female,8039
Homa Bay,33,total,13949
Homa Bay,34,male,5525
Homa Bay,34,female,6637
Homa Bay,34,total,12162
Homa Bay,35,male,7204
Homa Bay,35,female,7687
Homa Bay,35,total,14891
Homa Bay,36,male,5185
Homa Bay,36,female,4891
Homa Bay,36,total,10076
Homa Bay,37,male,5194
Homa Bay,37,female,4654
Homa Bay,37,total,9848
Homa Bay,38,male,3564
Homa Bay,38,female,3146
Homa Bay,38,total,6710
Homa Bay,39,male,4410
Homa Bay,39,female,4006
Homa Bay,39,total,8416
Homa Bay,40,male,5493
Homa Bay,40,female,5683
Homa Bay,40,total,11176
Homa Bay,41,male,4665
Homa Bay,41,female,4495
Homa Bay,41,total,9160
Homa Bay,42,male,4193
Homa Bay,42,female,4405
Homa Bay,42,total,8598
Homa Bay,43,male,3951
Homa Bay,43,female,4399
Homa Bay,43,total,8350
Homa Bay,44,male,3122
Homa Bay,44,female,3593
Homa Bay,44,total,6715
Homa Bay,45,male,4300
Homa Bay,45,female,5193
Homa Bay,45,total,9493
Homa Bay,46,male,2995
Homa Bay,46,female,3607
Homa Bay,46,total,6602
Homa Bay,47,male,3184
Homa Bay,47,female,4148
Homa Bay,47,total,7332
Homa Bay,48,male,1842
Homa Bay,48,female,2194
Homa Bay,48,total,4036
Homa Bay,49,male,2116
Homa Bay,49,female,2573
Homa Bay,49,total,4689
Homa Bay,50,male,2795
Homa Bay,50,female,3980
Homa Bay,50,total,6775
Homa Bay,51,male,2155
Homa Bay,51,female,2843
Homa Bay,51,total,4998
Homa Bay,52,male,1802
Homa Bay,52,female,2300
Homa Bay,52,total,4102
Homa Bay,53,male,1563
Homa Bay,53,female,1956
Homa Bay,53,total,3519
Homa Bay,54,male,1946
Homa Bay,54,female,2236
Homa Bay,54,total,4182
Homa Bay,55,male,2285
Homa Bay,55,female,2643
Homa Bay,55,total,4928
Homa Bay,56,male,2260
Homa Bay,56,female,3421
Homa Bay,56,total,5681
Homa Bay,57,male,2298
Homa Bay,57,female,3821
Homa Bay,57,total,6119
Homa Bay,58,male,1369
Homa Bay,58,female,1924
Homa Bay,58,total,3293
Homa Bay,59,male,1871
Homa Bay,59,female,2608
Homa Bay,59,total,4479
Homa Bay,60,male,2400
Homa Bay,60,female,3780
Homa Bay,60,total,6180
Homa Bay,61,male,2102
Homa Bay,61,female,2837
Homa Bay,61,total,4939
Homa Bay,62,male,1606
Homa Bay,62,female,2030
Homa Bay,62,total,3636
Homa Bay,63,male,1652
Homa Bay,63,female,2197
Homa Bay,63,total,3849
Homa Bay,64,male,1381
Homa Bay,64,female,1810
Homa Bay,64,total,3191
Homa Bay,65,male,1853
Homa Bay,65,female,2654
Homa Bay,65,total,4507
Homa Bay,66,male,1268
Homa Bay,66,female,1726
Homa Bay,66,total,2994
Homa Bay,67,male,1984
Homa Bay,67,female,2885
Homa Bay,67,total,4869
Homa Bay,68,male,782
Homa Bay,68,female,1047
Homa Bay,68,total,1829
Homa Bay,69,male,1304
Homa Bay,69,female,1849
Homa Bay,69,total,3153
Homa Bay,70,male,1882
Homa Bay,70,female,3210
Homa Bay,70,total,5092
Homa Bay,71,male,1322
Homa Bay,71,female,1554
Homa Bay,71,total,2876
Homa Bay,72,male,1044
Homa Bay,72,female,1276
Homa Bay,72,total,2320
Homa Bay,73,male,847
Homa Bay,73,female,1051
Homa Bay,73,total,1898
Homa Bay,74,male,799
Homa Bay,74,female,1249
Homa Bay,74,total,2048
Homa Bay,75,male,704
Homa Bay,75,female,1112
Homa Bay,75,total,1816
Homa Bay,76,male,496
Homa Bay,76,female,751
Homa Bay,76,total,1247
Homa Bay,77,male,779
Homa Bay,77,female,1113
Homa Bay,77,total,1892
Homa Bay,78,male,343
Homa Bay,78,female,537
Homa Bay,78,total,880
Homa Bay,79,male,489
Homa Bay,79,female,1070
Homa Bay,79,total,1559
Homa Bay,80,male,590
Homa Bay,80,female,1275
Homa Bay,80,total,1865
Homa Bay,81,male,430
Homa Bay,81,female,678
Homa Bay,81,total,1108
Homa Bay,82,male,351
Homa Bay,82,female,407
Homa Bay,82,total,758
Homa Bay,83,male,422
Homa Bay,83,female,529
Homa Bay,83,total,951
Homa Bay,84,male,312
Homa Bay,84,female,562
Homa Bay,84,total,874
Homa Bay,85,male,264
Homa Bay,85,female,481
Homa Bay,85,total,745
Homa Bay,86,male,242
Homa Bay,86,female,334
Homa Bay,86,total,576
Homa Bay,87,male,299
Homa Bay,87,female,459
Homa Bay,87,total,758
Homa Bay,88,male,118
Homa Bay,88,female,184
Homa Bay,88,total,302
Homa Bay,89,male,236
Homa Bay,89,female,507
Homa Bay,89,total,743
Homa Bay,90,male,142
Homa Bay,90,female,278
Homa Bay,90,total,420
Homa Bay,91,male,110
Homa Bay,91,female,133
Homa Bay,91,total,243
Homa Bay,92,male,67
Homa Bay,92,female,74
Homa Bay,92,total,141
Homa Bay,93,male,48
Homa Bay,93,female,81
Homa Bay,93,total,129
Homa Bay,94,male,46
Homa Bay,94,female,70
Homa Bay,94,total,116
Homa Bay,95,male,49
Homa Bay,95,female,85
Homa Bay,95,total,134
Homa Bay,96,male,38
Homa Bay,96,female,53
Homa Bay,96,total,91
Homa Bay,97,male,42
Homa Bay,97,female,51
Homa Bay,97,total,93
Homa Bay,98,male,22
Homa Bay,98,female,37
Homa Bay,98,total,59
Homa Bay,99,male,32
Homa Bay,99,female,72
Homa Bay,99,total,104
Homa Bay,100+,male,74
Homa Bay,100+,female,116
Homa Bay,100+,total,190
Homa Bay,Not Stated,male,3
Homa Bay,Not Stated,female,6
Homa Bay,Not Stated,total,9
Migori,0,male,14715
Migori,0,female,14978
Migori,0,total,29693
Migori,1,male,15558
Migori,1,female,15778
Migori,1,total,31336
Migori,2,male,15719
Migori,2,female,16144
Migori,2,total,31863
Migori,3,male,17042
Migori,3,female,17249
Migori,3,total,34291
Migori,4,male,17103
Migori,4,female,17140
Migori,4,total,34243
Migori,5,male,17591
Migori,5,female,17613
Migori,5,total,35204
Migori,6,male,17559
Migori,6,female,17792
Migori,6,total,35351
Migori,7,male,16364
Migori,7,female,16378
Migori,7,total,32742
Migori,8,male,16265
Migori,8,female,16760
Migori,8,total,33025
Migori,9,male,17702
Migori,9,female,17698
Migori,9,total,35400
Migori,10,male,19279
Migori,10,female,19501
Migori,10,total,38780
Migori,11,male,16505
Migori,11,female,17385
Migori,11,total,33890
Migori,12,male,19277
Migori,12,female,18862
Migori,12,total,38139
Migori,13,male,17905
Migori,13,female,18155
Migori,13,total,36060
Migori,14,male,16436
Migori,14,female,16325
Migori,14,total,32761
Migori,15,male,16041
Migori,15,female,16066
Migori,15,total,32107
Migori,16,male,13979
Migori,16,female,14078
Migori,16,total,28057
Migori,17,male,13367
Migori,17,female,13203
Migori,17,total,26570
Migori,18,male,11094
Migori,18,female,11285
Migori,18,total,22379
Migori,19,male,12363
Migori,19,female,13202
Migori,19,total,25565
Migori,20,male,10942
Migori,20,female,13369
Migori,20,total,24311
Migori,21,male,8907
Migori,21,female,11108
Migori,21,total,20015
Migori,22,male,8276
Migori,22,female,10686
Migori,22,total,18962
Migori,23,male,8810
Migori,23,female,10994
Migori,23,total,19804
Migori,24,male,8048
Migori,24,female,9698
Migori,24,total,17746
Migori,25,male,9683
Migori,25,female,11211
Migori,25,total,20894
Migori,26,male,7327
Migori,26,female,9181
Migori,26,total,16508
Migori,27,male,7731
Migori,27,female,9303
Migori,27,total,17034
Migori,28,male,5705
Migori,28,female,7200
Migori,28,total,12905
Migori,29,male,5515
Migori,29,female,6981
Migori,29,total,12496
Migori,30,male,8456
Migori,30,female,10778
Migori,30,total,19234
Migori,31,male,5719
Migori,31,female,7211
Migori,31,total,12930
Migori,32,male,6861
Migori,32,female,8557
Migori,32,total,15418
Migori,33,male,5859
Migori,33,female,7428
Migori,33,total,13287
Migori,34,male,5498
Migori,34,female,6209
Migori,34,total,11707
Migori,35,male,7397
Migori,35,female,7484
Migori,35,total,14881
Migori,36,male,5013
Migori,36,female,4488
Migori,36,total,9501
Migori,37,male,4841
Migori,37,female,4305
Migori,37,total,9146
Migori,38,male,3297
Migori,38,female,3135
Migori,38,total,6432
Migori,39,male,3968
Migori,39,female,3452
Migori,39,total,7420
Migori,40,male,5258
Migori,40,female,5267
Migori,40,total,10525
Migori,41,male,4348
Migori,41,female,4271
Migori,41,total,8619
Migori,42,male,4050
Migori,42,female,4219
Migori,42,total,8269
Migori,43,male,3713
Migori,43,female,3802
Migori,43,total,7515
Migori,44,male,2832
Migori,44,female,2926
Migori,44,total,5758
Migori,45,male,4474
Migori,45,female,4630
Migori,45,total,9104
Migori,46,male,3074
Migori,46,female,3380
